rank,isbn13,4세_대출,적합도,인기점수(50),추천도(100),제목,저자,출판사,출판년,추천연령,최다선택나이,분포,그림책,총대출
42,9788901149332,2051,0.974,42.1,90.7,도토리 마을의 빵집 ,글·그림: 나카야 미와 ;옮김: 김난주,웅진씽크빅,2012,3~6세,5,더 어린 아이부터 봄,False,18708
43,9788955821055,2044,0.773,42.0,80.7,집안 치우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2010,4~9세,6,대칭,True,34697
44,9791158361440,2028,0.913,42.0,87.6,오싹오싹 도깨비 숲 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2019,3~6세,5,대칭,True,21526
45,9788955823240,2019,0.937,41.9,88.8,아빠는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,2015,3~7세,4,더 큰 아이 쪽으로 넓음,True,23378
46,9788993242720,1995,0.996,41.8,91.6,모르는 척 공주 ,최숙희 글·그림,책읽는곰,2012,2~6세,4,대칭,True,17550
47,9788955823295,1976,0.994,41.7,91.4,엄마가 정말 좋아요 ,미야니시 다쓰야 글·그림 ;이기웅 옮김,길벗어린이,2015,3~6세,3,더 큰 아이 쪽으로 넓음,True,16919
48,9788959761593,1963,0.992,41.6,91.2,바다탐험대 옥토넛 :깊고 넓은 신비한 바다 여행 ,메오미 지음 ;홍연미 옮김,문학수첩 리틀북,2014,3~5세,4,대칭,False,11803
49,9791186531778,1948,0.925,41.5,87.8,아이스크림 걸음! ,박종진 씀 ;송선옥 그림,소원나무,2018,3~7세,5,대칭,False,21681
50,9788925550633,1945,0.878,41.5,85.4,오싹오싹 당근 ,애런 레이놀즈 글 ;홍연미 옮김,알에이치코리아,2013,3~7세,5,대칭,False,23209
51,9788997366132,1933,0.975,41.5,90.2,바닷가로 떠나요! ,글: 엘런 델랑어 ;옮김: 정은미,키즈엠,2022,2~5세,4,대칭,False,13609
52,9791158361884,1931,0.905,41.5,86.7,카레가 보글보글 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2020,3~6세,5,대칭,True,21756
53,9788949110486,1930,0.995,41.5,91.2,고릴라,앤서니 브라운,비룡소,1998,3~6세,4,대칭,True,17344
54,9788955822823,1903,0.737,41.3,78.2,싸워도 돼요? ,글: 고대영 ;그림: 김영진,길벗어린이,2013,4~8세,6,대칭,True,33648
55,9788955821970,1894,0.773,41.3,79.9,칭찬 먹으러 가요 ,글: 고대영 ;그림: 김영진,길벗어린이,2012,4~8세,6,대칭,True,31845
56,9791158362515,1891,0.948,41.3,88.7,케이크가 커졌어요! ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2021,3~6세,5,더 어린 아이부터 봄,True,19103
57,9788955823066,1887,0.922,41.2,87.3,엄마는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,2014,3~7세,5,대칭,True,21761
58,9788952764270,1858,0.98,41.1,90.1,"무지개 물고기야, 엄마가 지켜 줄게 ",마르쿠스 피스터 그림·글 ;김영진 옮김,시공사,2012,2~5세,4,대칭,True,13330
59,9791160943061,1855,0.917,41.1,86.9,메리 :안녕달 그림책 ,글·그림: 안녕달,사계절,2017,3~8세,2,더 큰 아이 쪽으로 넓음,True,23467
60,9791188867127,1852,0.873,41.0,84.7,문어 목욕탕 ,최민지 글·그림,노란상상,2018,3~7세,6,더 어린 아이부터 봄,True,24131
61,9788953581166,1851,0.98,41.0,90.0,구름빵 : 키 크는 빵 주세요,GIMC|DPS,한솔수북,2011,3~6세,3,더 큰 아이 쪽으로 넓음,False,14499
62,9788953582767,1851,0.999,41.0,91.0,구름빵 뒤죽박죽 방 치우기 ,"글·그림: GIMC,김향수",한솔교육,2011,3~6세,4,대칭,False,13575
63,9788971968413,1851,0.895,41.0,85.8,누가 내 머리에 똥 쌌어? ,베르너 홀츠바르프 글 ;볼프 에를브루흐 그림,사계절출판사,2003,2~5세,3,더 큰 아이 쪽으로 넓음,True,12654
64,9791158362249,1849,0.91,41.0,86.6,"용기를 내, 비닐장갑! :유설화 그림책 ",유설화,책읽는곰,2021,3~7세,5,대칭,True,22133
65,9788962478518,1847,0.908,41.0,86.4,우리는 언제나 다시 만나 ,윤여림 글 ;안녕달 그림,위즈덤하우스 미디어그룹,2017,2~5세,2,더 큰 아이 쪽으로 넓음,True,15101
66,9788958284055,1839,0.862,41.0,84.1,눈물바다 ,서현 글·그림,사계절출판사,2009,3~7세,7,더 어린 아이부터 봄,True,25351
67,9791158360474,1830,0.989,40.9,90.4,냠냠 빙수 ,윤정주 글·그림,책읽는곰,2017,3~6세,4,대칭,True,16282
68,9788911020003,1827,0.963,40.9,89.1,난 토마토 절대 안 먹어,로렌 차일드 글·그림;조은수 옮김,국민서관,2001,3~6세,5,더 어린 아이부터 봄,True,17352
69,9791158360641,1825,0.757,40.9,78.7,기차를 타요 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2018,2~5세,3,더 큰 아이 쪽으로 넓음,True,14833
70,9788949105048,1822,0.847,40.9,83.2,괜찮아 아저씨 ,김경희 글·그림,비룡소,2017,2~5세,3,더 큰 아이 쪽으로 넓음,False,13748
71,9791158361518,1806,0.941,40.8,87.8,쓰레기통 요정 :안녕달 그림책 ,안녕달 [지음],책읽는곰,2019,3~6세,5,대칭,True,20241
72,9788966351411,1800,0.824,40.8,81.9,숲속 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2021,4~7세,5,대칭,False,21779
73,9788955821697,1799,0.765,40.8,79.0,먹는 이야기 ,글: 고대영 ;그림: 김영진,길벗어린이,2011,4~8세,6,대칭,True,29888
74,9788997728428,1787,0.969,40.7,89.1,곰돌이 팬티 =Polar bear's underwear ,지은이: 투페라 투페라 ;옮긴이: 김미대,북극곰,2014,2~5세,4,대칭,True,11415
75,9788955820966,1786,0.722,40.7,76.8,거짓말 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,4~8세,6,대칭,True,31928
76,9788955820805,1779,0.714,40.6,76.3,손톱 깨물기 ,글: 고대영 ;그림: 김영진,길벗어린이,2008,4~8세,6,대칭,True,31788
77,9791185564142,1779,0.988,40.6,90.0,진짜 코 파는 이야기,이갑규 (지은이),책읽는곰,2014,2~5세,4,대칭,True,13558
78,9788953581180,1765,0.995,40.6,90.3,구름빵 : 엄마의 립스틱,GIMC|DPS,한솔수북,2011,3~6세,3,더 큰 아이 쪽으로 넓음,False,13771
79,9791158360665,1759,0.789,40.5,80.0,비행기를 타요 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2018,2~5세,3,더 큰 아이 쪽으로 넓음,True,14250
80,9788952754851,1749,0.988,40.5,89.9,무지개 물고기와 신기한 친구들 ,마르쿠스 피스터 그림·글 ;조경수 옮김,시공사,2009,2~5세,4,대칭,True,12605
81,9791158361327,1747,0.936,40.5,87.3,"잘했어, 쌍둥이 장갑! :유설화 그림책 ",유설화,책읽는곰,2019,3~6세,5,대칭,True,17607
82,9791158362478,1736,0.772,40.4,79.0,꽁꽁꽁 좀비 ,윤정주 글·그림,책읽는곰,2021,4~7세,6,대칭,True,26324
83,9791158360658,1728,0.799,40.4,80.3,배를 타요 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2018,2~5세,3,더 큰 아이 쪽으로 넓음,True,14259
84,9791158360351,1725,0.875,40.3,84.1,으리으리한 개집 ,유설화 글·그림,책읽는곰,2017,3~7세,5,대칭,True,21540
85,9791158360672,1712,0.752,40.3,77.9,버스를 타요 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2018,2~5세,3,더 큰 아이 쪽으로 넓음,True,13397
86,9791160946673,1702,0.808,40.2,80.6,이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2020,4~9세,5,더 큰 아이 쪽으로 넓음,True,25701
87,9788993242812,1701,0.9,40.2,85.2,너는 어떤 씨앗이니? ,최숙희 글·그림,책읽는곰,2013,2~5세,2,더 큰 아이 쪽으로 넓음,True,12876
88,9788970948225,1697,0.98,40.2,89.2,가방 안에 든 게 뭐야? ,김상근 글·그림,한림출판사,2015,2~5세,4,대칭,True,11646
89,9788955820904,1696,0.754,40.2,77.9,두발자전거 배우기 ,글: 고대영 ;그림: 김영진,길벗어린이,2009,3~7세,6,대칭,True,28169
90,9788955820683,1687,0.698,40.1,75.0,용돈주세요,글: 고대영;그림: 김영진,길벗어린이,2007,4~8세,6,대칭,True,30989
91,9791185564180,1685,0.994,40.1,89.8,"안 돼, 내 과자야! ",백주희 글·그림,책읽는곰,2014,3~6세,4,대칭,True,14347
92,9788970946900,1676,0.977,40.1,88.9,달님을 빨아 버린 우리 엄마 ,사토 와키코 글·그림 ;고향옥 옮김,한림출판사,2013,3~6세,5,더 어린 아이부터 봄,True,14838
93,9791158360955,1666,0.988,40.0,89.4,마음아 안녕 :최숙희 그림책 ,최숙희 글·그림,책읽는곰,2018,2~5세,4,대칭,True,12945
94,9788901128337,1665,0.968,40.0,88.4,도토리 마을의 모자 가게 ,글·그림: 나카야 미와 ;옮김: 김난주,웅진씽크빅,2011,3~6세,5,더 어린 아이부터 봄,False,15469
95,9788964961919,1663,0.959,40.0,87.9,수박씨를 삼켰어! ,그렉 피졸리 글·그림 ;김경연 옮김,토토북,2014,2~5세,3,더 큰 아이 쪽으로 넓음,True,11650
96,9791185564227,1655,0.996,39.9,89.8,삐약이 엄마 ,지은이: 백희나,책읽는곰,2014,2~6세,4,대칭,True,15309
97,9788959761678,1647,0.998,39.9,89.8,바다탐험대 옥토넛 :외톨이 괴물 ,메오미 지음 ;고정아 옮김,문학수첩리틀북,2015,3~5세,4,대칭,True,9050
98,9788994975344,1644,0.957,39.9,87.7,고릴라 코딱지 ,김진완 글 ;정설희 그림,노란돼지,2014,3~6세,5,더 어린 아이부터 봄,True,13831
99,9788990611260,1629,0.593,39.8,69.4,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,4~9세,7,더 어린 아이부터 봄,True,32270
100,9788991871595,1626,0.996,39.8,89.5,까까똥꼬 ,스테파니 블레이크 글·그림 ;김영신 옮김,한울림어린이,2010,3~5세,4,대칭,True,10391
